"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.854367854E1,2.016756134E0,-8.312663727E0,2.454296265E0,8.898946774E0
1.855368354E1,2.390379181E0,-8.238717499E0,2.515518951E0,8.939698778E0
1.856368854E1,2.961142273E0,-8.005801849E0,2.295925598E0,8.839259085E0
1.857369354E1,3.478616180E0,-7.495962067E0,1.788929901E0,8.455204789E0
1.858369854E1,3.672313385E0,-7.022197266E0,1.137484589E0,8.005686181E0
1.859370354E1,3.716621246E0,-6.658753052E0,4.939727783E-1,7.641745533E0
1.860370854E1,3.705244904E0,-6.386768646E0,-4.355941772E-2,7.383871001E0
1.861371354E1,3.547622681E0,-6.258036346E0,-3.634442139E-1,7.202828423E0
1.862371854E1,3.341052246E0,-6.270310822E0,-4.191284180E-1,7.117239390E0
1.863372254E1,3.186274109E0,-6.398594055E0,-1.410067749E-1,7.149421759E0
1.864372754E1,2.860551453E0,-6.725214844E0,3.408412170E-1,7.316245078E0
1.865373254E1,2.178869019E0,-7.107819214E0,8.062234497E-1,7.477871383E0
1.866373754E1,1.511856079E0,-7.633526001E0,1.399589539E0,7.906660413E0
1.867374254E1,9.753717041E-1,-8.452922058E0,2.358495483E0,8.829821189E0
1.868374754E1,4.616400146E-1,-9.368867340E0,3.777095490E0,1.011213316E1
1.869375254E1,8.681945801E-2,-1.002046234E1,4.598886566E0,1.102574083E1
1.870375754E1,1.368154907E-1,-1.022643402E1,4.246070251E0,1.107374299E1
1.871376254E1,5.415737915E-1,-1.033959869E1,3.475173340E0,1.092142084E1
1.872376654E1,7.396119690E-1,-1.087698120E1,3.023263092E0,1.131352578E1
1.873377154E1,2.339634705E-1,-1.174966644E1,3.310815125E0,1.220945933E1
1.874377654E1,-7.219487000E-1,-1.240829681E1,4.301455078E0,1.315254939E1
1.875378154E1,-1.850002899E0,-1.265932480E1,5.843847656E0,1.406526112E1
1.876378654E1,-2.414928131E0,-1.246143631E1,7.049739990E0,1.451957667E1
1.877379154E1,-2.296674042E0,-1.212104416E1,6.552474060E0,1.396887037E1
1.878379654E1,-1.818268890E0,-1.145597717E1,5.108576660E0,1.267450473E1
1.879380154E1,-8.973838806E-1,-1.009515701E1,3.697610779E0,1.078841130E1
1.880380654E1,-1.110690308E-1,-8.540489960E0,2.282004547E0,8.840805949E0
1.881381054E1,4.981640625E-1,-7.249125366E0,9.342073059E-1,7.326030938E0
1.882381554E1,9.279203796E-1,-6.757248230E0,1.561253357E-1,6.822449340E0
1.883382054E1,1.482517090E0,-7.315587158E0,5.059478760E-2,7.464464631E0
1.884382554E1,2.468816071E0,-9.098230133E0,4.043092346E-1,9.435905378E0
1.885383054E1,3.771257629E0,-1.201985458E1,1.024170227E0,1.263915397E1
1.886383554E1,5.145849152E0,-1.481813553E1,1.074166260E0,1.572293666E1
1.887384054E1,6.285130005E0,-1.585622681E1,1.957928467E-1,1.705758255E1
1.888384554E1,6.772516479E0,-1.468955292E1,-6.444099426E-1,1.618842823E1
1.889385054E1,6.113736420E0,-1.208871140E1,-7.948471069E-1,1.357005888E1
1.890385554E1,4.816384277E0,-9.716294861E0,-6.256988525E-2,1.084471569E1
1.891385954E1,4.001029816E0,-7.762258301E0,1.560355225E0,8.871054162E0
1.892386454E1,3.004552002E0,-6.507567444E0,2.638114014E0,7.637762259E0
1.893386954E1,2.011816406E0,-6.252946930E0,1.726509705E0,6.791729259E0
1.894387454E1,1.825004883E0,-6.052513733E0,-6.436614990E-2,6.322001923E0
1.895387954E1,2.151925049E0,-5.600304108E0,-1.604962463E0,6.210482431E0
1.896388454E1,2.560874634E0,-5.585185547E0,-2.152673492E0,6.510482290E0
1.897388954E1,2.960842896E0,-6.588698730E0,-1.827998657E0,7.451115400E0
1.898389454E1,3.046015778E0,-7.803123322E0,-1.224004669E0,8.465526157E0
1.899389954E1,3.240611115E0,-8.793912964E0,-6.219566345E-1,9.392619212E0
1.900390354E1,3.987258453E0,-9.798024902E0,-7.229965210E-2,1.057850411E1
1.901390854E1,4.815635834E0,-1.069286407E1,2.472857666E-1,1.172982697E1
1.902391354E1,5.360353088E0,-1.102996307E1,3.468287659E-1,1.226840498E1
1.903391854E1,5.553152161E0,-1.086770050E1,1.516346741E-1,1.220522045E1
1.904392354E1,4.782105560E0,-1.026250900E1,-5.875282288E-1,1.133723132E1
1.905392854E1,3.687731323E0,-9.533824310E0,-1.394350433E0,1.031684939E1
1.906393354E1,3.294648743E0,-8.893156586E0,-1.657952271E0,9.627655484E0
1.907393854E1,3.077600098E0,-8.644373932E0,-1.504671021E0,9.298433089E0
1.908394354E1,2.792443085E0,-8.860374756E0,-1.214873657E0,9.369092656E0
1.909394754E1,2.677931213E0,-9.189091187E0,-9.889933777E-1,9.622308471E0
1.910395254E1,2.748584290E0,-9.370813293E0,-9.611512756E-1,9.812780908E0
1.911395754E1,2.926264801E0,-9.290729828E0,-8.243357849E-1,9.775490571E0
1.912396254E1,2.952460327E0,-9.034612427E0,-5.101391602E-1,9.518481268E0
1.913396754E1,2.782114563E0,-9.002429352E0,-3.957769775E-1,9.430828972E0
1.914397254E1,2.613115997E0,-9.145980835E0,-4.766088867E-1,9.523890837E0
1.915397754E1,2.486778717E0,-9.282047882E0,-5.357359314E-1,9.624317860E0
1.916398254E1,2.451452179E0,-9.392967224E0,-5.264552307E-1,9.721862279E0
1.917398742E1,2.465373230E0,-9.506880341E0,-3.966751099E-1,9.829353494E0
1.918399142E1,2.460882568E0,-9.635462952E0,-1.493893433E-1,9.945873842E0
1.919399642E1,2.394869843E0,-9.654024353E0,1.291813660E-1,9.947475840E0
1.920400142E1,2.303410034E0,-9.615704041E0,2.528242493E-1,9.890974779E0
1.921400642E1,2.161505127E0,-9.664352875E0,4.105961609E-1,9.911630043E0
1.922401142E1,2.036964111E0,-9.743837585E0,5.701643372E-1,9.970791396E0
1.923401642E1,1.983375549E0,-9.750274200E0,4.113446045E-1,9.958455198E0
1.924402142E1,1.939965820E0,-9.798024902E0,1.113684082E-1,9.988851901E0
1.925402642E1,1.767973480E0,-9.941726074E0,2.140548706E-1,1.009997362E1
1.926403142E1,1.566492462E0,-1.009066635E1,7.092251587E-1,1.023613435E1
1.927403642E1,1.360969849E0,-1.010967682E1,1.186881866E0,1.026968806E1
1.928404042E1,1.240620117E0,-9.952353973E0,1.290466461E0,1.011206169E1
1.929404542E1,1.373843079E0,-9.673633575E0,9.078620911E-1,9.812789865E0
1.930405042E1,1.530118103E0,-9.433383179E0,4.810995483E-1,9.568774027E0
1.931405542E1,1.791324921E0,-9.305549011E0,1.679507446E-1,9.477884512E0
1.932406042E1,1.764231262E0,-9.346713409E0,-2.812651062E-1,9.515916854E0
1.933406542E1,1.550326080E0,-9.475745087E0,-8.376580811E-1,9.638201438E0
1.934407042E1,1.375789032E0,-9.734257507E0,-1.273252258E0,9.913109300E0
1.935407542E1,1.286125488E0,-1.000953506E1,-1.198407898E0,1.016273056E1
1.936408042E1,1.011746063E0,-1.023960663E1,-4.058061218E-1,1.029746826E1
1.937408442E1,6.577322388E-1,-1.044707520E1,5.421725464E-1,1.048179102E1
1.938408942E1,1.011596375E0,-1.035187317E1,1.080752563E0,1.045718086E1
1.939409442E1,2.124232635E0,-9.875863037E0,1.020577698E0,1.015315783E1
1.940409942E1,2.736609192E0,-9.524693298E0,7.593708801E-1,9.939087304E0
1.941410442E1,3.195255432E0,-9.309590607E0,2.447410583E-1,9.845711388E0
1.942410942E1,3.539090424E0,-9.407487030E0,-5.376818848E-1,1.006553898E1
1.943411442E1,3.659440155E0,-1.000429596E1,-9.868977356E-1,1.069819644E1
1.944411942E1,3.613635406E0,-1.105945175E1,-9.961784363E-1,1.167742289E1
1.945412442E1,3.417992249E0,-1.207718536E1,-9.104067993E-1,1.258451103E1
1.946412842E1,3.424428864E0,-1.276051437E1,-6.971003723E-1,1.323039641E1
1.947413342E1,3.807332611E0,-1.297801208E1,-1.242416382E-1,1.352553198E1
1.948413842E1,4.180805969E0,-1.233854187E1,6.027964783E-1,1.304155350E1
1.949414342E1,3.767814789E0,-1.057460999E1,4.927752686E-1,1.123662014E1
1.950414842E1,3.223396912E0,-8.847950592E0,-2.911445618E-1,9.421320634E0
1.951415342E1,3.017275543E0,-7.531288605E0,-8.556207275E-1,8.158207314E0
1.952415842E1,3.044219513E0,-6.788084106E0,-8.559201050E-1,7.488521717E0
1.953416342E1,3.239413605E0,-6.701264648E0,-3.330574036E-1,7.450615788E0
1.954416842E1,3.476520538E0,-6.860832825E0,3.839515686E-1,7.700950650E0
1.955417242E1,3.799848175E0,-7.143145752E0,8.806187439E-1,8.138726360E0
1.956417742E1,4.181404724E0,-8.247549133E0,1.010249176E0,9.301979121E0
1.957418242E1,4.362378387E0,-9.325906677E0,9.177415466E-1,1.033659180E1
1.958418742E1,4.442312164E0,-9.875563660E0,6.245013428E-1,1.084669982E1
1.959419242E1,4.431684265E0,-1.008363098E1,1.001417542E-1,1.101496562E1
1.960419742E1,4.412524109E0,-1.017883301E1,-4.436773682E-1,1.110296627E1
1.961420242E1,4.250710602E0,-1.020278320E1,-7.126679993E-1,1.107579439E1
1.962420742E1,3.892355804E0,-1.012689102E1,-7.586224365E-1,1.087565462E1
1.963421242E1,3.613485718E0,-1.007300308E1,-5.243595886E-1,1.071436527E1
1.964421742E1,3.594026184E0,-1.005653732E1,-6.960525513E-2,1.067969157E1
1.965422142E1,3.636238403E0,-1.030142807E1,5.864804077E-1,1.094009183E1
1.966422642E1,3.345842285E0,-1.081920135E1,1.625320129E0,1.144077987E1
1.967423142E1,2.862497406E0,-1.104313568E1,2.849175110E0,1.175850908E1
1.968423642E1,2.325563965E0,-1.072789124E1,3.499422913E0,1.152136532E1
1.969424142E1,1.915267181E0,-1.010563522E1,3.298840027E0,1.080159512E1
1.970424642E1,1.602717133E0,-9.616153107E0,2.850522308E0,1.015699661E1
1.971425142E1,1.356778564E0,-9.265282745E0,2.497406616E0,9.691406102E0
1.972425642E1,1.468446350E0,-8.954079895E0,2.371368713E0,9.378447154E0
1.973426142E1,1.644031219E0,-8.660390625E0,2.427801361E0,9.143272055E0
1.974426542E1,1.893562317E0,-8.452922058E0,2.489473114E0,9.013043102E0
1.975427042E1,2.313738556E0,-8.241112518E0,2.441722412E0,8.901198233E0
1.976427542E1,2.892584839E0,-7.819738770E0,2.225422211E0,8.629476548E0
1.977428042E1,3.354524231E0,-7.298372955E0,1.723366241E0,8.215173267E0
1.978428542E1,3.629652100E0,-6.918013916E0,1.075513458E0,7.886064932E0
1.979429042E1,3.736529846E0,-6.591093750E0,4.474195862E-1,7.589753382E0
1.980429542E1,3.733087006E0,-6.211483154E0,-9.011260986E-2,7.247522463E0
1.981430042E1,3.691024475E0,-5.973178711E0,-4.096980286E-1,7.033518185E0
1.982430542E1,3.521427155E0,-5.877826996E0,-4.863386536E-1,6.869193889E0
1.983430942E1,3.248095551E0,-5.768254852E0,-2.507286072E-1,6.624632336E0
1.984431442E1,2.966381378E0,-5.763764191E0,1.243913269E-1,6.483507487E0
1.985431942E1,2.421215057E0,-6.074817352E0,4.932243347E-1,6.558121565E0
1.986432442E1,1.803749084E0,-6.674320679E0,9.214837646E-1,6.974897821E0
1.987432942E1,1.389261017E0,-7.499404907E0,1.525178375E0,7.778000335E0
1.988433442E1,1.075214081E0,-8.402926025E0,2.568508759E0,8.852258941E0
1.989433942E1,5.568420410E-1,-9.392518158E0,4.087400208E0,1.025847507E1
1.990434442E1,1.643582153E-1,-1.019170624E1,4.637655945E0,1.119847053E1
1.991434942E1,4.061054993E-1,-1.070588699E1,4.097129974E0,1.147028387E1
1.992435442E1,7.212002563E-1,-1.126931534E1,3.438948669E0,1.180440451E1
1.993435842E1,5.721102905E-1,-1.216984268E1,3.289709015E0,1.261961039E1
1.994436342E1,-1.019380188E-1,-1.310375061E1,3.985761566E0,1.369689624E1
1.995436842E1,-8.110134888E-1,-1.312620392E1,5.437442780E0,1.423097875E1
1.996437342E1,-1.054257660E0,-1.215322723E1,7.038363647E0,1.408371237E1
1.997437842E1,-1.694176941E0,-1.135044662E1,7.490423584E0,1.370435404E1
1.998438342E1,-2.274220734E0,-1.074330917E1,6.181246033E0,1.260153064E1
1.999438842E1,-1.977687378E0,-9.874815216E0,3.938908997E0,1.081379799E1
2.000439342E1,-7.093748474E-1,-8.714128876E0,1.546134796E0,8.878614055E0
2.001439842E1,6.095324707E-1,-7.933801575E0,-3.855981445E-1,7.966518888E0
2.002440242E1,1.847158813E0,-7.641459503E0,-1.266815643E0,7.962959305E0
2.003440742E1,3.004402313E0,-8.202043762E0,-9.833052063E-1,8.790156100E0
2.004441242E1,4.310735779E0,-1.021386017E1,3.421884155E-1,1.109154973E1
2.005441742E1,6.007607117E0,-1.353889572E1,2.422262878E0,1.500867743E1
2.006442242E1,7.197482758E0,-1.600232300E1,2.459235992E0,1.771795533E1
2.007442742E1,7.420369263E0,-1.513996628E1,3.565585327E-1,1.686438830E1
2.008443242E1,6.287375336E0,-1.209080704E1,-8.680448914E-1,1.365548261E1
2.009443742E1,4.560865631E0,-9.826465759E0,-4.173321533E-1,1.084136019E1
2.010444242E1,3.500171356E0,-8.441396027E0,4.947212219E-1,9.151672825E0
2.011444642E1,2.594853973E0,-7.685168610E0,1.361119537E0,8.224824016E0
2.012445142E1,1.929487610E0,-7.463928680E0,1.905238037E0,7.941226968E0
2.013445642E1,1.715432739E0,-7.210655365E0,1.563648376E0,7.575041684E0
2.014446142E1,1.765129395E0,-6.659501495E0,6.074368286E-1,6.916185469E0
2.015446642E1,1.880240021E0,-6.088289337E0,-2.874023438E-1,6.378492745E0
2.016447142E1,2.051633606E0,-5.781876526E0,-9.264234924E-1,6.204639965E0
2.017447613E1,2.243384857E0,-6.047424316E0,-1.384321289E0,6.597004010E0
2.018448113E1,2.527194672E0,-6.980284424E0,-1.653611298E0,7.605623832E0
2.019448613E1,3.195704498E0,-8.193212128E0,-1.764680328E0,8.969690567E0
2.020449113E1,3.978875885E0,-9.243428192E0,-1.676962738E0,1.020218712E1
2.021449513E1,4.600383453E0,-1.005953110E1,-1.341660004E0,1.114260945E1
2.022450013E1,5.138215027E0,-1.067609894E1,-7.170089722E-1,1.186989655E1
2.023450513E1,5.385650482E0,-1.079824493E1,1.770817566E-1,1.206808530E1
2.024451013E1,5.035079498E0,-1.040920395E1,7.988887024E-1,1.159058996E1
2.025451513E1,3.960314484E0,-1.007584717E1,3.341052246E-1,1.083136248E1
2.026452012E1,3.619473267E0,-9.636061707E0,-6.185137939E-1,1.031197514E1
2.027452513E1,3.463946686E0,-9.375902710E0,-1.213975525E0,1.006877425E1
2.028453013E1,2.940634918E0,-9.491462402E0,-1.379830627E0,1.003190534E1
2.029453513E1,2.582280121E0,-9.600286102E0,-1.211879883E0,1.001510443E1
2.030453913E1,2.395917664E0,-9.636660461E0,-9.556127930E-1,9.975913097E0
2.031454413E1,2.280507660E0,-9.641001434E0,-5.836363220E-1,9.924225673E0
2.032454913E1,2.223176880E0,-9.557325439E0,-1.841171265E-1,9.814218467E0
2.033455413E1,2.260748749E0,-9.348359985E0,5.239105225E-2,9.617981293E0
2.034455913E1,2.369422760E0,-9.099577332E0,-1.541793823E-2,9.403015981E0
2.035456413E1,2.443368988E0,-8.991053009E0,-2.912942505E-1,9.321691829E0
2.036456912E1,2.529589691E0,-9.070088654E0,-6.007008362E-1,9.435368233E0
2.037457413E1,2.631078644E0,-9.253307648E0,-8.180488586E-1,9.654816476E0
2.038457913E1,2.791395264E0,-9.416917419E0,-7.798782349E-1,9.852838741E0
2.039458413E1,3.004402313E0,-9.472901001E0,-5.533992004E-1,9.953317905E0
2.040458813E1,3.174598389E0,-9.363927612E0,-1.170565796E-1,9.888120019E0
2.041459313E1,3.232078857E0,-9.232201538E0,2.398013306E-1,9.784548209E0
2.042459813E1,3.133433990E0,-9.158404999E0,3.094065857E-1,9.684550745E0
2.043460313E1,2.917283478E0,-9.244775391E0,1.505868530E-1,9.695312853E0
2.044460813E1,2.642904053E0,-9.506730652E0,-5.014572144E-2,9.867389934E0
2.045461313E1,2.411185913E0,-9.745933228E0,-6.092330933E-2,1.003995735E1
2.046461812E1,2.246079254E0,-9.901459808E0,2.333647156E-1,1.015569975E1
2.047462313E1,2.121837616E0,-9.941127319E0,7.161108398E-1,1.019024151E1
2.048462813E1,2.076931000E0,-9.847422180E0,1.125359802E0,1.012678629E1
2.049463213E1,2.112407227E0,-9.653575287E0,1.186432800E0,9.952959505E0
2.050463713E1,2.157762909E0,-9.475595398E0,9.337582397E-1,9.762927500E0
2.051464213E1,2.144590302E0,-9.405690765E0,5.770500183E-1,9.664329933E0
2.052464713E1,2.035167847E0,-9.521549835E0,1.570234680E-1,9.737888672E0
2.053465213E1,1.847757568E0,-9.673633575E0,-4.288581848E-1,9.857855443E0
2.054465713E1,1.768123169E0,-9.890682220E0,-1.025068359E0,1.009963462E1
2.055466213E1,1.723066864E0,-9.991123352E0,-1.274150391E0,1.021836408E1
2.056466712E1,1.441502380E0,-1.002016296E1,-8.258326721E-1,1.015694809E1
2.057467213E1,1.076561279E0,-1.003782623E1,-1.103205872E-1,1.009599477E1
2.058467713E1,1.161734161E0,-9.927805023E0,3.393443298E-1,1.000130459E1
2.059468113E1,2.135159912E0,-9.582024078E0,5.532495117E-1,9.832607910E0
2.060468613E1,2.784210205E0,-9.532776489E0,7.352709961E-1,9.958226624E0
2.061469113E1,3.216960297E0,-9.557924194E0,8.439450073E-1,1.012002923E1
2.062469613E1,3.723955994E0,-9.395212555E0,3.118016052E-1,1.011113680E1
2.063470113E1,4.121678925E0,-9.375154266E0,-6.881190491E-1,1.026427116E1
2.064470613E1,4.187541962E0,-9.859846344E0,-1.324745178E0,1.079384211E1
2.065471113E1,4.028572540E0,-1.106738525E1,-1.344803467E0,1.185432029E1
2.066471613E1,3.657793579E0,-1.239198074E1,-1.150058441E0,1.297163348E1
2.067472113E1,3.412902832E0,-1.331825455E1,-8.373587036E-1,1.377406910E1
2.068472513E1,3.482807465E0,-1.366059265E1,-2.204914856E-1,1.409930338E1
2.069473013E1,3.664379883E0,-1.293594955E1,5.794450378E-1,1.345742276E1
2.070473513E1,3.272195435E0,-1.096469879E1,6.222560120E-1,1.145945396E1
2.071474012E1,2.774929504E0,-9.270671539E0,-6.361770630E-2,9.677273984E0
2.072474513E1,2.789000244E0,-7.954608307E0,-6.004014587E-1,8.450727637E0
2.073475013E1,2.977907410E0,-6.918313293E0,-6.544390869E-1,7.560375777E0
2.074475513E1,3.200793915E0,-6.458469543E0,-2.148033142E-1,7.211314096E0
2.075476013E1,3.395838318E0,-6.408024445E0,3.897894287E-1,7.262673816E0
2.076476513E1,3.584595795E0,-6.481820984E0,7.617658997E-1,7.446047110E0
2.077477013E1,3.845054169E0,-6.937024384E0,8.352630615E-1,7.975237504E0
2.078477413E1,4.149371338E0,-7.942633209E0,7.949967957E-1,8.996372864E0
2.079477913E1,4.423152008E0,-8.834927673E0,8.017327881E-1,9.912769348E0
2.080478413E1,4.624932404E0,-9.306297455E0,6.773414612E-1,1.041421929E1
2.081478912E1,4.552033997E0,-9.601184235E0,2.414479065E-1,1.062836061E1
2.082479413E1,4.203708344E0,-9.827214203E0,-2.200424194E-1,1.069082417E1
2.083479913E1,3.807781677E0,-1.002061203E1,-5.321434021E-1,1.073289539E1
2.084480413E1,3.490441589E0,-1.002630020E1,-6.147715759E-1,1.063427582E1
2.085480913E1,3.503314819E0,-1.002644989E1,-4.282594299E-1,1.062950226E1
2.086481413E1,3.671864319E0,-1.016146912E1,-6.945556641E-2,1.080476128E1
2.087481813E1,3.758833466E0,-1.050455566E1,4.760101318E-1,1.116696487E1
2.088482313E1,3.643423462E0,-1.071337143E1,1.212478638E0,1.138072785E1
2.089482813E1,3.179388428E0,-1.064092209E1,2.158361664E0,1.131354316E1
2.090483313E1,2.532882843E0,-1.005489075E1,2.817590790E0,1.074500541E1
2.091483812E1,1.935026093E0,-9.389524384E0,2.959046631E0,1.003311772E1
2.092484313E1,1.556613007E0,-9.006920013E0,2.891986084E0,9.587034770E0
2.093484813E1,1.385069733E0,-8.865314484E0,2.747237091E0,9.384003980E0
2.094485313E1,1.368304596E0,-8.804241486E0,2.734962616E0,9.320243887E0
2.095485813E1,1.530567169E0,-8.857231293E0,2.827021179E0,9.422591511E0
2.096486213E1,1.864522705E0,-8.791667633E0,2.796484680E0,9.412236252E0
2.097486713E1,2.396217041E0,-8.473429413E0,2.664459229E0,9.200011147E0
2.098487213E1,2.831212463E0,-7.967631226E0,2.383343811E0,8.785171545E0
2.099487713E1,3.114423523E0,-7.540868683E0,1.904190216E0,8.377963640E0
2.100488213E1,3.240162048E0,-7.251370697E0,1.342109070E0,8.054953994E0
2.101488712E1,3.294798431E0,-7.029831390E0,8.193960571E-1,7.806768600E0
2.102489213E1,3.266806641E0,-6.791526947E0,3.770658875E-1,7.545796352E0
2.103489713E1,3.203937378E0,-6.577322388E0,6.286926270E-2,7.316442924E0
2.104490213E1,3.094514923E0,-6.445746002E0,-8.622070312E-2,7.150601244E0
2.105490713E1,2.990331573E0,-6.369404755E0,-3.577560425E-2,7.036524692E0
2.106491113E1,2.873274994E0,-6.293961639E0,2.752775574E-1,6.924264585E0
2.107491613E1,2.379002838E0,-6.415059814E0,7.728428650E-1,6.885487130E0
2.108492113E1,1.798809357E0,-6.777306519E0,1.404379578E0,7.151215334E0
2.109492613E1,1.376687164E0,-7.301815796E0,2.235301666E0,7.759404294E0
2.110493113E1,1.082848206E0,-7.963889008E0,3.317700806E0,8.695011616E0
2.111493612E1,9.791139221E-1,-8.670569458E0,4.040547638E0,9.615792428E0
2.112494113E1,1.298399963E0,-9.241781616E0,3.979923706E0,1.014574604E1
2.113494613E1,1.718276825E0,-9.655221863E0,3.509452057E0,1.041595114E1
2.114495113E1,1.917213135E0,-1.020862106E1,3.106340332E0,1.084163274E1
2.115495613E1,1.777703247E0,-1.099029556E1,3.090922394E0,1.155424713E1
2.116496013E1,1.241667938E0,-1.178828613E1,3.663182373E0,1.240662461E1
2.117496513E1,3.520678711E-1,-1.273192383E1,4.944966888E0,1.366303530E1
2.118497013E1,-7.878117371E-1,-1.342528198E1,6.794520721E0,1.506732742E1
2.119497513E1,-1.688638458E0,-1.333217560E1,7.968529358E0,1.562356765E1
2.120498013E1,-2.087858276E0,-1.249017654E1,7.575297089E0,1.475631351E1
2.121498512E1,-2.035018158E0,-1.098745148E1,6.194119263E0,1.277624758E1
2.122499013E1,-1.813478851E0,-8.965605927E0,3.943100281E0,9.960865173E0
2.123499513E1,-1.423539734E0,-7.188950500E0,1.272803192E0,7.438245938E0
2.124500013E1,-2.824626160E-1,-6.488856354E0,-1.090332642E0,6.585883933E0
2.125500413E1,1.111887817E0,-7.441625061E0,-2.456990662E0,7.915230962E0
2.126500913E1,2.528092804E0,-1.011177246E1,-2.840642853E0,1.080316839E1
2.127501413E1,4.390819244E0,-1.364457596E1,-2.203118591E0,1.450198187E1
2.128501913E1,6.618187408E0,-1.649045792E1,-1.027014313E0,1.779860571E1
2.129502413E1,7.612419891E0,-1.700853058E1,-7.682025146E-1,1.865017920E1
2.130502913E1,7.665260010E0,-1.420291489E1,-5.297483826E-1,1.614805362E1
2.131503413E1,7.047195282E0,-1.045905029E1,-2.799179077E-1,1.261479482E1
2.132503913E1,5.556894379E0,-8.320896606E0,5.501060486E-1,1.002092871E1
2.133504413E1,4.437222748E0,-6.790928192E0,2.717898102E0,8.555268641E0
2.134504813E1,3.363056488E0,-5.574258270E0,4.580774231E0,7.960276174E0
2.135505313E1,1.843266907E0,-5.773943024E0,2.894680481E0,6.716786882E0
2.136505812E1,2.008822632E0,-5.786217499E0,5.800437927E-1,6.152408643E0
2.137506313E1,2.869532776E0,-5.331762543E0,-1.353784790E0,6.204405163E0
2.138506813E1,3.766168213E0,-5.483397217E0,-2.873274994E0,7.246197433E0
2.139507313E1,4.209396515E0,-6.537056122E0,-2.903811493E0,8.299653182E0
2.140507813E1,4.163292389E0,-7.998018036E0,-1.883832550E0,9.211412546E0
2.141508313E1,4.027824097E0,-9.261839905E0,-1.002165985E0,1.014935377E1
2.142508813E1,4.453688507E0,-1.003094055E1,4.580474854E-2,1.097529989E1
2.143509313E1,5.071603546E0,-1.067714676E1,8.738827515E-1,1.185269153E1
2.144509713E1,5.375172272E0,-1.084554657E1,9.542655945E-1,1.214203361E1
2.145510213E1,5.202581177E0,-1.036549484E1,4.317022705E-1,1.160589079E1
2.146510712E1,4.583768005E0,-9.681267700E0,-3.565585327E-1,1.071750938E1
2.147511213E1,3.754941559E0,-9.208401031E0,-1.129551086E0,1.000850245E1
2.148511713E1,3.305276642E0,-8.956175537E0,-1.631906433E0,9.685094348E0
2.149512213E1,3.030448151E0,-8.913065186E0,-1.770518188E0,9.579200470E0
2.150512713E1,2.763852539E0,-9.056466980E0,-1.608255615E0,9.604424040E0
2.151513213E1,2.651885376E0,-9.287286987E0,-1.332079926E0,9.749904233E0
2.152513713E1,2.608325958E0,-9.411378937E0,-1.046623535E0,9.822058777E0
2.153514213E1,2.534978485E0,-9.467362518E0,-7.011419678E-1,9.825918228E0
2.154514613E1,2.415077820E0,-9.436526642E0,-2.556683350E-1,9.744023924E0
2.155515113E1,2.337389374E0,-9.349108429E0,8.277786255E-2,9.637223131E0
2.156515612E1,2.362237701E0,-9.265282745E0,9.669891357E-2,9.562164085E0
2.157516113E1,2.431094513E0,-9.288035431E0,-9.160949707E-2,9.601365267E0
2.158516613E1,2.450254669E0,-9.443262634E0,-2.703378296E-1,9.759715143E0
2.159517113E1,2.348915405E0,-9.649234314E0,-3.823049927E-1,9.938374290E0
2.160517613E1,2.204016724E0,-9.812993774E0,-4.135899353E-1,1.006596211E1
2.161518113E1,1.992057495E0,-9.766290894E0,2.664459229E-2,9.967418965E0
2.162518613E1,2.127974854E0,-9.363029480E0,7.562274170E-1,9.631535595E0
2.163519013E1,2.500250702E0,-8.963360596E0,7.523355103E-1,9.335903570E0
2.164519513E1,2.452949066E0,-8.985514526E0,3.243754578E-1,9.319959756E0
2.165520013E1,2.245630188E0,-9.264085236E0,2.044747925E-1,9.534565545E0
2.166520512E1,2.060614929E0,-9.703271942E0,5.387297058E-1,9.934276519E0
2.167521013E1,1.922901306E0,-1.012674133E1,1.060694275E0,1.036211908E1
2.168521513E1,1.834884338E0,-1.031265472E1,1.281335449E0,1.055269958E1
2.169522013E1,1.888772278E0,-1.019260437E1,9.138496399E-1,1.040633296E1
2.170522513E1,2.000290375E0,-1.001522324E1,4.857398987E-1,1.022456851E1
2.171523013E1,1.924697571E0,-9.906848602E0,2.850073242E-1,1.009610515E1
2.172523513E1,2.013612671E0,-9.710307312E0,1.547781372E-1,9.918097618E0
2.173523913E1,2.207609253E0,-9.574389954E0,6.047424316E-2,9.825789471E0
2.174524413E1,2.267484741E0,-9.632768555E0,-1.799258423E-1,9.897681061E0
2.175524913E1,2.083816681E0,-9.844428406E0,-7.264393616E-1,1.008874505E1
2.176525412E1,1.947300568E0,-1.003198837E1,-1.303938446E0,1.030208841E1
2.177525913E1,1.818568268E0,-9.969717865E0,-1.290915527E0,1.021611119E1
2.178526413E1,1.507365417E0,-9.928553467E0,-5.938151550E-1,1.005986784E1
2.179526913E1,1.185085602E0,-1.009575577E1,2.893482971E-1,1.016919047E1
2.180527413E1,1.490600281E0,-1.019874161E1,9.816586304E-1,1.035373716E1
2.181527913E1,2.629581757E0,-1.002944366E1,1.345402222E0,1.045535975E1
2.182528413E1,3.326382751E0,-9.992919617E0,1.424737244E0,1.062794152E1
2.183528813E1,3.917802887E0,-9.799372101E0,1.146765289E0,1.061564617E1
